반복 회차 (Iteration),주문 번호 (k),도착 시간 (t_k),작업 수량 (n_k),할당 랙 (r),할당 CP (c),완료 시간 (E_k)
23,52,248.09,1,5,83,256.55
23,53,259.34999999999997,1,2,35,267.1
23,54,263.9,1,5,76,271.03
23,55,276.65,1,3,51,283.2
23,56,277.10999999999996,1,5,88,285.84
23,57,278.2,1,5,86,292.47
23,58,278.44,1,0,3,285.7
23,59,280.4,1,2,38,288.86
23,60,282.85999999999996,1,4,62,290.05
23,61,284.45,1,1,29,292.98
23,62,293.27,1,1,17,300.46
23,63,295.47999999999996,1,2,33,303.94
23,64,297.12,1,3,58,304.65
23,65,301.03999999999996,1,4,71,309.17
23,66,301.79999999999995,1,1,25,309.93
23,67,309.9,1,4,64,318.43
23,68,310.28999999999996,1,3,52,316.88
23,69,331.96,1,5,84,341.09
23,70,339.34999999999997,1,5,75,346.12
23,71,340.46,1,0,7,347.05
23,72,340.48999999999995,1,0,2,352.74
23,73,348.94,1,4,60,355.11
23,74,355.07,1,0,12,362.6
23,75,361.59999999999997,1,3,50,368.15
23,76,368.97999999999996,1,1,21,376.13
23,77,369.35999999999996,1,3,49,377.29
23,78,371.58,1,4,74,380.11
23,79,372.2,1,1,23,382.49
23,80,382.14,1,2,41,390.87
23,81,387.02,1,1,22,394.21
23,82,389.03,1,4,65,396.18
23,83,389.35999999999996,1,5,85,398.09
23,84,391.21999999999997,1,2,43,399.95
23,85,393.19,2,5,82,409.47
23,86,399.72999999999996,1,0,9,407.66
23,87,404.79999999999995,1,1,28,412.93
23,88,415.71,1,4,72,423.84
23,89,418.90999999999997,3,1,18,439.49
24,0,0.0,1,4,66,7.15
24,1,15.049999999999999,1,2,32,22.84
24,2,21.63,1,0,13,29.16
24,3,26.2,1,4,74,34.73
24,4,27.04,1,3,52,33.63
24,5,27.889999999999997,1,4,73,41.36
24,6,28.189999999999998,1,3,55,40.26
24,7,38.25,1,5,76,45.38
24,8,42.839999999999996,1,0,1,48.77
24,9,49.0,1,1,15,55.17
24,10,49.1,1,5,83,57.56
24,11,66.62,1,2,44,75.75
24,12,75.55000000000001,1,4,69,84.08
24,13,76.75,1,4,67,89.77
24,14,77.75,1,5,85,86.48
24,15,78.76,1,1,22,85.95
24,16,80.58000000000001,1,3,51,87.13
24,17,84.30000000000001,1,1,21,91.6
24,18,87.12,1,3,56,94.65
24,19,88.84,1,2,39,97.97
24,20,93.58000000000001,1,0,3,100.84
24,21,94.33000000000001,1,2,30,102.64
24,22,96.06,1,4,65,103.21
24,23,98.34,1,0,4,107.87
24,24,101.38000000000001,1,2,36,109.13
24,25,109.07000000000001,1,0,0,114.64
24,26,110.18,1,1,28,118.31
24,27,113.79,1,2,41,122.52
24,28,118.28,1,3,59,126.21
24,29,118.52000000000001,2,4,71,133.28
24,30,123.2,1,1,23,131.06
24,31,124.13000000000001,2,2,34,140.29
24,32,124.47,2,4,72,146.54
24,33,139.34,1,0,5,145.89
24,34,156.19,1,4,70,164.32
24,35,164.45000000000002,1,0,12,171.98
24,36,166.27,1,1,25,174.4
24,37,166.78,1,4,62,173.97
24,38,172.55,1,5,84,181.68
24,39,175.45000000000002,1,3,58,182.98
24,40,176.1,1,1,16,182.63
24,41,179.51000000000002,1,1,19,189.66
24,42,179.69,1,3,53,189.34
24,43,191.69,1,2,38,200.15
24,44,193.19,1,4,61,199.72
24,45,198.62,1,4,60,204.79
24,46,200.49,1,5,81,208.24
24,47,204.16,2,5,80,219.54
24,48,208.11,1,5,87,226.17
24,49,209.14000000000001,1,5,82,231.86
24,50,226.6,1,3,47,233.19
24,51,234.06,1,5,79,243.19
24,52,248.09,1,2,35,255.84
24,53,259.34999999999997,1,3,48,266.61
24,54,263.9,1,0,6,270.45
24,55,276.65,1,0,2,283.24
24,56,277.10999999999996,1,4,64,285.64
24,57,278.2,1,1,27,286.33
24,58,278.44,1,1,24,293.36
24,59,280.4,1,2,37,288.19
24,60,282.85999999999996,1,2,31,293.22
24,61,284.45,1,0,10,291.98
24,62,293.27,1,3,49,301.2
24,63,295.47999999999996,1,3,50,309.18
24,64,297.12,1,2,42,305.85
24,65,301.03999999999996,1,3,54,316.21
24,66,301.79999999999995,1,5,78,310.26
24,67,309.9,1,5,75,316.67
24,68,310.28999999999996,1,5,88,323.3
24,69,331.96,1,4,63,339.82
24,70,339.34999999999997,1,3,57,346.88
24,71,340.46,1,0,8,347.72
24,72,340.48999999999995,1,1,26,348.62
24,73,348.94,1,3,45,354.51
24,74,355.07,1,0,7,361.66
24,75,361.59999999999997,1,1,17,368.79
24,76,368.97999999999996,1,5,77,376.77
24,77,369.35999999999996,1,2,43,378.09
24,78,371.58,1,1,20,378.73
24,79,372.2,1,0,14,380.13
24,80,382.14,1,5,86,390.87
24,81,387.02,1,0,11,394.55
24,82,389.03,1,5,89,398.16
24,83,389.35999999999996,1,2,40,398.09
24,84,391.21999999999997,1,0,9,401.58
24,85,393.19,2,3,46,404.15
24,86,399.72999999999996,1,4,68,407.59
24,87,404.79999999999995,1,2,33,413.26
24,88,415.71,1,1,18,423.57
24,89,418.90999999999997,3,1,29,444.66
25,0,0.0,1,5,75,6.77
25,1,15.049999999999999,1,2,42,23.78
25,2,21.63,1,1,27,29.76
25,3,26.2,1,3,48,33.46
25,4,27.04,1,2,34,36.17
25,5,27.889999999999997,1,3,45,38.13
25,6,28.189999999999998,1,3,52,43.82
25,7,38.25,1,5,84,47.38
25,8,42.839999999999996,1,5,76,52.41
25,9,49.0,1,5,79,59.44
25,10,49.1,1,3,47,55.69
25,11,66.62,1,2,44,75.75
25,12,75.55000000000001,1,5,86,84.28
25,13,76.75,1,0,9,84.68
25,14,77.75,1,5,89,91.31
25,15,78.76,1,2,31,85.89
25,16,80.58000000000001,1,2,32,91.58
25,17,84.30000000000001,1,0,8,91.56
25,18,87.12,1,4,62,94.31
25,19,88.84,1,3,55,96.37
25,20,93.58000000000001,1,3,46,101.4
25,21,94.33000000000001,1,0,5,100.88
25,22,96.06,1,2,35,103.81
25,23,98.34,1,4,67,105.53
25,24,101.38000000000001,1,5,80,109.13
25,25,109.07000000000001,1,4,70,117.2
25,26,110.18,1,5,83,118.64
25,27,113.79,1,1,16,120.32
25,28,118.28,1,1,15,125.54
25,29,118.52000000000001,2,1,20,136.84
25,30,123.2,1,3,58,130.73
25,31,124.13000000000001,2,2,30,135.9
25,32,124.47,2,3,49,144.79
25,33,139.34,1,3,59,151.82
25,34,156.19,1,4,71,164.32
25,35,164.45000000000002,1,2,39,173.58
25,36,166.27,1,4,63,174.13
25,37,166.78,1,5,78,175.24
25,38,172.55,1,0,4,180.48
25,39,175.45000000000002,1,2,38,183.91
25,40,176.1,1,1,26,184.23
25,41,179.51000000000002,1,3,57,187.04
25,42,179.69,1,1,24,191.26
25,43,191.69,1,5,77,199.48
25,44,193.19,1,4,73,201.32
25,45,198.62,1,1,28,206.75
25,46,200.49,1,3,56,208.02
25,47,204.16,2,4,61,215.72
25,48,208.11,1,3,53,215.37
25,49,209.14000000000001,1,5,82,216.93
25,50,226.6,1,3,54,234.53
25,51,234.06,1,1,23,241.92
25,52,248.09,1,4,66,255.24
25,53,259.34999999999997,1,0,13,266.88
25,54,263.9,1,4,60,270.07
25,55,276.65,1,3,50,283.2
25,56,277.10999999999996,1,1,17,284.3
25,57,278.2,1,0,7,284.79
25,58,278.44,1,0,12,291.42
25,59,280.4,1,0,0,296.09
25,60,282.85999999999996,1,5,85,291.59
25,61,284.45,1,1,19,292.98
25,62,293.27,1,1,22,300.46
25,63,295.47999999999996,1,4,68,303.34
25,64,297.12,1,1,29,307.49
25,65,301.03999999999996,1,0,1,306.97
25,66,301.79999999999995,1,2,40,310.53
25,67,309.9,1,4,65,317.05
25,68,310.28999999999996,1,5,88,319.02
25,69,331.96,1,2,36,339.71
25,70,339.34999999999997,1,4,64,347.88
25,71,340.46,1,4,69,354.91
25,72,340.48999999999995,1,3,51,347.04
25,73,348.94,1,0,3,356.2
25,74,355.07,1,2,43,363.8
25,75,361.59999999999997,1,1,21,368.75
25,76,368.97999999999996,1,1,18,376.84
25,77,369.35999999999996,1,0,6,375.91
25,78,371.58,1,2,33,380.04
25,79,372.2,1,2,41,386.67
25,80,382.14,1,4,74,390.67
25,81,387.02,1,0,2,393.61
25,82,389.03,1,5,87,397.76
25,83,389.35999999999996,1,0,14,400.64
25,84,391.21999999999997,1,0,11,407.27
25,85,393.19,2,2,37,406.67
25,86,399.72999999999996,1,4,72,407.86
25,87,404.79999999999995,1,5,81,412.55
25,88,415.71,1,0,10,423.24
25,89,418.90999999999997,3,1,25,440.3
26,0,0.0,1,1,26,8.13
26,1,15.049999999999999,1,3,55,22.58
26,2,21.63,1,4,69,30.16
26,3,26.2,1,3,58,33.73
26,4,27.04,1,2,43,35.77
26,5,27.889999999999997,1,0,11,35.42
26,6,28.189999999999998,1,0,14,42.45
26,7,38.25,1,1,22,45.44
26,8,42.839999999999996,1,4,70,50.97
26,9,49.0,1,5,88,57.73
26,10,49.1,1,1,19,57.63
26,11,66.62,1,5,79,75.75
26,12,75.55000000000001,1,2,42,84.28
26,13,76.75,1,1,15,82.92
26,14,77.75,1,5,86,86.48
26,15,78.76,1,4,67,85.95
26,16,80.58000000000001,1,0,4,88.51
26,17,84.30000000000001,1,2,41,93.03
26,18,87.12,1,3,59,95.05
26,19,88.84,1,2,44,100.06
26,20,93.58000000000001,1,3,56,101.68
26,21,94.33000000000001,1,3,49,108.71
26,22,96.06,1,3,51,114.36
26,23,98.34,1,4,68,106.2
26,24,101.38000000000001,1,4,61,111.23
26,25,109.07000000000001,1,0,5,115.62
26,26,110.18,1,3,45,119.03
26,27,113.79,1,0,1,120.65
26,28,118.28,1,2,31,125.41
26,29,118.52000000000001,2,2,36,136.71
26,30,123.2,1,5,83,131.66
26,31,124.13000000000001,2,0,0,134.7
26,32,124.47,2,1,20,137.27
26,33,139.34,1,4,72,147.47
26,34,156.19,1,1,27,164.32
26,35,164.45000000000002,1,2,30,171.22
26,36,166.27,1,5,80,174.02
26,37,166.78,1,0,7,173.37
26,38,172.55,1,2,34,181.68
26,39,175.45000000000002,1,3,57,182.98
26,40,176.1,1,4,66,183.25
26,41,179.51000000000002,1,3,53,189.34
26,42,179.69,1,0,13,187.22
26,43,191.69,1,3,52,198.28
26,44,193.19,1,5,84,202.32
26,45,198.62,1,1,18,206.48
26,46,200.49,1,5,85,209.22
26,47,204.16,2,2,37,217.64
26,48,208.11,1,3,54,216.04
26,49,209.14000000000001,1,1,29,217.67
26,50,226.6,1,3,47,233.19
26,51,234.06,1,0,3,241.32
26,52,248.09,1,5,87,256.82
26,53,259.34999999999997,1,4,74,267.88
26,54,263.9,1,3,48,271.16
26,55,276.65,1,2,40,285.38
26,56,277.10999999999996,1,1,16,283.64
26,57,278.2,1,5,77,285.99
26,58,278.44,1,1,25,290.27
26,59,280.4,1,5,75,290.66
26,60,282.85999999999996,1,5,82,296.35
26,61,284.45,1,5,78,302.71
26,62,293.27,1,1,24,301.8
26,63,295.47999999999996,1,4,63,303.34
26,64,297.12,1,1,21,307.45
26,65,301.03999999999996,1,2,39,310.17
26,66,301.79999999999995,1,0,6,308.35
26,67,309.9,1,4,65,317.05
26,68,310.28999999999996,1,4,64,324.08
26,69,331.96,1,2,35,339.71
26,70,339.34999999999997,1,1,28,347.48
26,71,340.46,1,0,10,347.99
26,72,340.48999999999995,1,2,33,348.95
26,73,348.94,1,0,12,356.47
26,74,355.07,1,4,71,363.2
26,75,361.59999999999997,1,5,89,370.73
26,76,368.97999999999996,1,0,9,376.91
26,77,369.35999999999996,1,4,62,376.55
26,78,371.58,1,4,73,383.18
26,79,372.2,1,0,2,382.6
26,80,382.14,1,2,32,389.93
26,81,387.02,1,1,23,394.88
26,82,389.03,1,2,38,397.49
26,83,389.35999999999996,1,4,60,395.53
26,84,391.21999999999997,1,0,8,398.48
26,85,393.19,2,5,76,405.35
26,86,399.72999999999996,1,3,46,405.66
26,87,404.79999999999995,1,5,81,412.55
26,88,415.71,1,1,17,422.9
26,89,418.90999999999997,3,3,50,436.76
27,0,0.0,1,5,85,8.73
27,1,15.049999999999999,1,2,42,23.78
27,2,21.63,1,4,65,28.78
27,3,26.2,1,3,51,32.75
27,4,27.04,1,4,68,35.14
27,5,27.889999999999997,1,5,83,36.35
27,6,28.189999999999998,1,0,2,34.78
27,7,38.25,1,1,28,46.38
27,8,42.839999999999996,1,0,8,50.1
27,9,49.0,1,3,49,56.93
27,10,49.1,1,4,72,57.23
27,11,66.62,1,0,12,74.15
27,12,75.55000000000001,1,4,73,83.68
27,13,76.75,1,1,17,83.94
27,14,77.75,1,4,66,89.33
27,15,78.76,1,3,50,85.31
27,16,80.58000000000001,1,4,61,94.36
27,17,84.30000000000001,1,5,78,92.76
27,18,87.12,1,1,26,95.25
27,19,88.84,1,0,1,94.77
27,20,93.58000000000001,1,2,40,102.31
27,21,94.33000000000001,1,1,27,102.46
27,22,96.06,1,2,31,107.34
27,23,98.34,1,5,86,107.07
27,24,101.38000000000001,1,4,71,109.51
27,25,109.07000000000001,1,0,5,115.62
27,26,110.18,1,4,70,118.31
27,27,113.79,1,0,3,121.98
27,28,118.28,1,1,20,125.43
27,29,118.52000000000001,2,1,16,135.49
27,30,123.2,1,4,69,132.5
27,31,124.13000000000001,2,2,33,138.95
27,32,124.47,2,5,87,139.83
27,33,139.34,1,3,53,146.6
27,34,156.19,1,5,79,165.32
27,35,164.45000000000002,1,3,54,172.38
27,36,166.27,1,2,43,175.0
27,37,166.78,1,5,80,174.53
27,38,172.55,1,2,32,185.37
27,39,175.45000000000002,1,2,35,191.02
27,40,176.1,1,4,62,183.29
27,41,179.51000000000002,1,3,57,187.04
27,42,179.69,1,4,64,190.32
27,43,191.69,1,4,60,197.86
27,44,193.19,1,1,24,201.72
27,45,198.62,1,1,22,207.41
27,46,200.49,1,5,81,208.24
27,47,204.16,2,4,67,217.04
27,48,208.11,1,1,25,216.24
27,49,209.14000000000001,1,3,47,215.73
27,50,226.6,1,5,89,235.73
27,51,234.06,1,3,52,240.65
27,52,248.09,1,3,55,255.62
27,53,259.34999999999997,1,2,36,267.1
27,54,263.9,1,3,48,271.16
27,55,276.65,1,0,7,283.24
27,56,277.10999999999996,1,2,30,283.88
27,57,278.2,1,2,34,290.91
27,58,278.44,1,0,13,289.87
27,59,280.4,1,0,11,296.5
27,60,282.85999999999996,1,3,46,288.79
27,61,284.45,1,2,39,297.94
27,62,293.27,1,1,29,301.8
27,63,295.47999999999996,1,2,38,304.3
27,64,297.12,1,0,9,305.05
27,65,301.03999999999996,1,0,4,312.08
27,66,301.79999999999995,1,4,74,310.33
27,67,309.9,1,3,45,315.47
27,68,310.28999999999996,1,0,10,318.71
27,69,331.96,1,1,18,339.82
27,70,339.34999999999997,1,3,59,347.28
27,71,340.46,1,5,88,349.19
27,72,340.48999999999995,1,1,19,349.02
27,73,348.94,1,4,63,356.8
27,74,355.07,1,2,41,363.8
27,75,361.59999999999997,1,1,23,369.46
27,76,368.97999999999996,1,5,76,376.11
27,77,369.35999999999996,1,5,82,381.8
27,78,371.58,1,1,15,377.75
27,79,372.2,1,3,56,379.73
27,80,382.14,1,0,6,388.69
27,81,387.02,1,3,58,394.55
27,82,389.03,1,5,77,396.82
27,83,389.35999999999996,1,5,84,403.85
27,84,391.21999999999997,1,5,75,408.52
27,85,393.19,2,0,14,408.35
27,86,399.72999999999996,1,0,0,413.02
27,87,404.79999999999995,1,1,21,411.95
27,88,415.71,1,2,44,424.84
27,89,418.90999999999997,3,2,37,441.91
28,0,0.0,1,2,37,7.79
28,1,15.049999999999999,1,4,72,23.18
28,2,21.63,1,2,32,29.42
28,3,26.2,1,0,4,34.13
28,4,27.04,1,1,17,34.23
28,5,27.889999999999997,1,1,25,40.86
28,6,28.189999999999998,1,4,62,35.38
28,7,38.25,1,4,68,46.11
28,8,42.839999999999996,1,0,14,50.77
28,9,49.0,1,5,87,57.73
28,10,49.1,1,4,60,55.27
28,11,66.62,1,4,69,75.15
28,12,75.55000000000001,1,0,1,81.48
28,13,76.75,1,0,10,88.11
28,14,77.75,1,2,33,86.21
28,15,78.76,1,1,24,87.29
28,16,80.58000000000001,1,1,28,93.92
28,17,84.30000000000001,1,4,65,91.45
28,18,87.12,1,1,18,100.28
28,19,88.84,1,2,34,97.97
28,20,93.58000000000001,1,5,89,102.71
28,21,94.33000000000001,1,2,36,103.62
28,22,96.06,1,1,19,107.31
28,23,98.34,1,0,9,106.27
28,24,101.38000000000001,1,1,16,112.34
28,25,109.07000000000001,1,0,13,116.6
28,26,110.18,1,5,77,117.97
28,27,113.79,1,4,67,120.98
28,28,118.28,1,5,79,127.41
28,29,118.52000000000001,2,3,47,130.8
28,30,123.2,1,2,43,131.93
28,31,124.13000000000001,2,0,0,134.7
28,32,124.47,2,2,39,145.99
28,33,139.34,1,2,31,151.02
28,34,156.19,1,5,78,164.65
28,35,164.45000000000002,1,3,49,172.38
28,36,166.27,1,3,50,178.03
28,37,166.78,1,2,40,175.51
28,38,172.55,1,0,12,180.08
28,39,175.45000000000002,1,1,29,183.98
28,40,176.1,1,5,86,184.83
28,41,179.51000000000002,1,4,70,187.64
28,42,179.69,1,2,30,186.46
28,43,191.69,1,0,3,198.95
28,44,193.19,1,5,80,200.94
28,45,198.62,1,5,83,207.3
28,46,200.49,1,1,26,208.62
28,47,204.16,2,3,51,216.36
28,48,208.11,1,0,5,214.66
28,49,209.14000000000001,1,1,23,217.0
28,50,226.6,1,3,45,232.17
28,51,234.06,1,0,7,240.65
28,52,248.09,1,5,82,255.88
28,53,259.34999999999997,1,0,6,265.9
28,54,263.9,1,5,75,270.67
28,55,276.65,1,3,54,284.58
28,56,277.10999999999996,1,4,64,285.64
28,57,278.2,1,1,22,285.39
28,58,278.44,1,2,44,287.57
28,59,280.4,1,3,46,289.61
28,60,282.85999999999996,1,2,35,293.22
28,61,284.45,1,3,56,296.24
28,62,293.27,1,5,85,302.0
28,63,295.47999999999996,1,3,52,302.07
28,64,297.12,1,4,61,303.65
28,65,301.03999999999996,1,5,88,309.77
28,66,301.79999999999995,1,4,71,310.28
28,67,309.9,1,4,66,317.05
28,68,310.28999999999996,1,4,73,323.68
28,69,331.96,1,2,41,340.69
28,70,339.34999999999997,1,1,20,346.5
28,71,340.46,1,2,38,348.92
28,72,340.48999999999995,1,4,74,349.02
28,73,348.94,1,0,2,355.53
28,74,355.07,1,4,63,362.93
28,75,361.59999999999997,1,3,57,369.13
28,76,368.97999999999996,1,0,11,376.51
28,77,369.35999999999996,1,5,81,377.11
28,78,371.58,1,2,42,380.31
28,79,372.2,1,1,15,378.37
28,80,382.14,1,3,59,390.07
28,81,387.02,1,3,53,396.43
28,82,389.03,1,3,48,402.79
28,83,389.35999999999996,1,5,76,396.49
28,84,391.21999999999997,1,5,84,403.52
28,85,393.19,2,3,58,416.05
28,86,399.72999999999996,1,3,55,422.68
28,87,404.79999999999995,1,1,21,411.95
28,88,415.71,1,0,8,422.97
28,89,418.90999999999997,3,1,27,440.3
29,0,0.0,1,1,27,8.13
29,1,15.049999999999999,1,4,69,23.58
29,2,21.63,1,0,14,29.56
29,3,26.2,1,2,44,35.33
29,4,27.04,1,2,38,41.69
29,5,27.889999999999997,1,4,71,36.02
29,6,28.189999999999998,1,1,29,36.72
29,7,38.25,1,5,89,47.38
29,8,42.839999999999996,1,3,47,49.43
29,9,49.0,1,1,20,56.15
29,10,49.1,1,4,67,56.29
29,11,66.62,1,2,30,73.39
29,12,75.55000000000001,1,3,45,81.12
29,13,76.75,1,0,2,83.34
29,14,77.75,1,4,66,84.9
29,15,78.76,1,5,80,86.51
29,16,80.58000000000001,1,0,0,88.01
29,17,84.30000000000001,1,3,52,90.89
29,18,87.12,1,2,39,96.25
29,19,88.84,1,5,79,97.97
29,20,93.58000000000001,1,1,22,100.77
29,21,94.33000000000001,1,1,17,106.46
29,22,96.06,1,3,57,103.59
29,23,98.34,1,0,6,104.89
29,24,101.38000000000001,1,3,55,110.22
29,25,109.07000000000001,1,0,5,115.62
29,26,110.18,1,4,68,118.04
29,27,113.79,1,5,78,122.25
29,28,118.28,1,0,9,126.21
29,29,118.52000000000001,2,0,3,138.93
29,30,123.2,1,3,48,130.46
29,31,124.13000000000001,2,0,8,151.65
29,32,124.47,2,2,35,137.87
29,33,139.34,1,0,7,157.34
29,34,156.19,1,1,25,164.32
29,35,164.45000000000002,1,4,64,172.98
29,36,166.27,1,5,81,174.02
29,37,166.78,1,1,26,174.91
29,38,172.55,1,3,49,180.48
29,39,175.45000000000002,1,1,18,183.31
29,40,176.1,1,2,36,183.85
29,41,179.51000000000002,1,4,63,187.37
29,42,179.69,1,3,50,186.24
29,43,191.69,1,1,19,200.22
29,44,193.19,1,0,11,200.72
29,45,198.62,1,4,62,205.81
29,46,200.49,1,1,21,207.64
29,47,204.16,2,5,75,215.93
29,48,208.11,1,5,85,222.56
29,49,209.14000000000001,1,5,77,228.25
29,50,226.6,1,3,53,233.86
29,51,234.06,1,2,34,243.19
29,52,248.09,1,4,60,254.26
29,53,259.34999999999997,1,4,72,267.48
29,54,263.9,1,2,33,272.36
29,55,276.65,1,3,56,284.18
29,56,277.10999999999996,1,2,37,284.9
29,57,278.2,1,0,10,285.73
29,58,278.44,1,1,28,286.57
29,59,280.4,1,5,88,289.13
29,60,282.85999999999996,1,1,23,292.93
29,61,284.45,1,1,15,297.6
29,62,293.27,1,5,76,300.4
29,63,295.47999999999996,1,2,41,304.21
29,64,297.12,1,2,31,309.24
29,65,301.03999999999996,1,4,70,309.17
29,66,301.79999999999995,1,0,1,307.73
29,67,309.9,1,2,40,318.63
29,68,310.28999999999996,1,4,65,317.44
29,69,331.96,1,5,87,340.69
29,70,339.34999999999997,1,0,13,346.88
29,71,340.46,1,3,51,347.01
29,72,340.48999999999995,1,5,84,349.62
29,73,348.94,1,5,82,356.73
29,74,355.07,1,3,46,361.0
29,75,361.59999999999997,1,5,86,370.33
29,76,368.97999999999996,1,4,73,377.11
29,77,369.35999999999996,1,5,83,377.82
29,78,371.58,1,1,24,380.11
29,79,372.2,1,3,58,379.73
29,80,382.14,1,3,54,390.07
29,81,387.02,1,2,32,394.81
29,82,389.03,1,0,12,396.56
29,83,389.35999999999996,1,2,43,401.44
29,84,391.21999999999997,1,1,16,397.75
29,85,393.19,2,2,42,414.7
29,86,399.72999999999996,1,0,4,407.66
29,87,404.79999999999995,1,4,61,411.33
29,88,415.71,1,3,59,423.64
29,89,418.90999999999997,3,4,74,441.5
30,0,0.0,1,1,21,7.15
30,1,15.049999999999999,1,2,35,22.8
30,2,21.63,1,1,23,29.49
30,3,26.2,1,3,56,33.73
30,4,27.04,1,0,13,34.57
30,5,27.889999999999997,1,0,8,40.93
30,6,28.189999999999998,1,4,74,36.72
30,7,38.25,1,5,89,47.38
30,8,42.839999999999996,1,1,16,49.37
30,9,49.0,1,2,42,57.73
30,10,49.1,1,4,72,57.23
30,11,66.62,1,4,61,73.15
30,12,75.55000000000001,1,1,26,83.68
30,13,76.75,1,5,84,85.88
30,14,77.75,1,0,4,85.68
30,15,78.76,1,3,58,86.29
30,16,80.58000000000001,1,4,68,88.44
30,17,84.30000000000001,1,5,85,93.03
30,18,87.12,1,1,17,94.31
30,19,88.84,1,5,76,98.06
30,20,93.58000000000001,1,4,60,99.75
30,21,94.33000000000001,1,1,22,101.52
30,22,96.06,1,5,87,104.79
30,23,98.34,1,4,65,105.49
30,24,101.38000000000001,1,2,43,110.11
30,25,109.07000000000001,1,0,7,115.66
30,26,110.18,1,0,3,122.02
30,27,113.79,1,3,49,121.72
30,28,118.28,1,3,59,128.75
30,29,118.52000000000001,2,4,69,134.08
30,30,123.2,1,0,10,130.73
30,31,124.13000000000001,2,1,19,139.69
30,32,124.47,2,2,37,137.95
30,33,139.34,1,4,62,146.53
30,34,156.19,1,3,47,162.78
30,35,164.45000000000002,1,1,25,172.58
30,36,166.27,1,2,30,173.04
30,37,166.78,1,2,34,180.07
30,38,172.55,1,1,20,179.7
30,39,175.45000000000002,1,4,70,183.58
30,40,176.1,1,3,55,183.63
30,41,179.51000000000002,1,0,14,187.44
30,42,179.69,1,0,12,194.07
30,43,191.69,1,5,82,199.48
30,44,193.19,1,5,75,204.15
30,45,198.62,1,1,29,207.15
30,46,200.49,1,5,88,210.78
30,47,204.16,2,3,46,215.12
30,48,208.11,1,3,50,220.77
30,49,209.14000000000001,1,1,15,215.31
30,50,226.6,1,5,86,235.33
30,51,234.06,1,2,39,243.19
30,52,248.09,1,5,77,255.88
30,53,259.34999999999997,1,3,52,265.94
30,54,263.9,1,2,38,272.36
30,55,276.65,1,2,31,283.78
30,56,277.10999999999996,1,2,32,289.47
30,57,278.2,1,2,33,295.83
30,58,278.44,1,1,18,286.3
30,59,280.4,1,2,40,302.46
30,60,282.85999999999996,1,4,66,290.01
30,61,284.45,1,4,67,295.7
30,62,293.27,1,0,0,298.84
30,63,295.47999999999996,1,5,83,303.94
30,64,297.12,1,5,81,309.59
30,65,301.03999999999996,1,1,24,309.57
30,66,301.79999999999995,1,3,45,307.37
30,67,309.9,1,1,27,318.03
30,68,310.28999999999996,1,5,80,318.04
30,69,331.96,1,3,51,338.51
30,70,339.34999999999997,1,1,28,347.48
30,71,340.46,1,2,36,348.21
30,72,340.48999999999995,1,3,57,348.02
30,73,348.94,1,5,78,357.4
30,74,355.07,1,0,5,361.62
30,75,361.59999999999997,1,0,6,368.15
30,76,368.97999999999996,1,0,1,374.91
30,77,369.35999999999996,1,4,73,377.49
30,78,371.58,1,3,54,379.51
30,79,372.2,1,2,44,381.33
30,80,382.14,1,0,9,390.07
30,81,387.02,1,4,71,395.15
30,82,389.03,1,2,41,397.76
30,83,389.35999999999996,1,3,53,396.62
30,84,391.21999999999997,1,4,64,402.18
30,85,393.19,2,3,48,409.34
30,86,399.72999999999996,1,0,11,407.26
30,87,404.79999999999995,1,4,63,412.66
30,88,415.71,1,5,79,424.84
30,89,418.90999999999997,3,0,2,436.88
